agency_id,agency_name,grade,score,checked,expiry_status,days_until_expiry,needs_attention,attention_reason,top_fix,shapes_txt_status
philomath-connection-2205,Philomath Connection,C,75.2,2026-07-10,current,539,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
piedmont-authority-for-regional-transportation-part,Piedmont Authority for Regional Transportation (PART),B,84.9,2026-07-10,current,174,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,ready
placer-county-transit,Placer County Transit,B,80.5,2026-07-10,current,83,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
plymouth-brockton-street-railway-co,Plymouth & Brockton Street Railway Co,B,88.3,2026-07-10,current,83,no,,"Set wheelchair_accessible on every trip (most small-agency fleets are 100% accessible, so this is often a single default).",
pocatello-regional-transit,Pocatello Regional Transit,A,94.8,2026-07-10,current,174,no,,"Set wheelchair_accessible on every trip (most small-agency fleets are 100% accessible, so this is often a single default).",
pony-express,Pony Express,B,81.9,2026-07-10,current,206,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,ready
port-authority-of-allegheny-county,Port Authority of Allegheny County,C,75.4,2026-07-10,current,96,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,at_risk
prairie-express-transit,Prairie Express Transit,C,75.5,2026-07-10,current,144,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
pueblo-transit-2232,Pueblo Transit,B,80.3,2026-07-10,current,234,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
puget-sound-educational-service-district,Puget Sound Educational Service District,C,75.5,2026-07-10,current,295,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
radar,RADAR,B,86.5,2026-07-10,current,206,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,ready
radford-transit-2415,Radford Transit,C,75.5,2026-07-10,current,206,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,ready
new-jersey-transit-nj-transit-509,Rail,F,43.2,2026-07-10,current,168,no,,Review the rule documentation for 'block_trips_with_overlapping_stop_times' at https://gtfs-validator.mobilitydata.org/rules.html and check the flagged rows in your feed.,
red-rose-transit-authority-rrta-2000,Red Rose Transit Authority (RRTA),C,71.3,2026-07-10,current,539,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
redding-area-bus-authority-3031,Redding Area Bus Authority,A,91.9,2026-07-10,current,174,no,,Review the rule documentation for 'trip_distance_exceeds_shape_distance_below_threshold' at https://gtfs-validator.mobilitydata.org/rules.html and check the flagged rows in your feed.,
regional-transportation-district-rtd-178,Regional Transportation District (RTD),C,76.1,2026-07-10,current,78,no,,"Set wheelchair_accessible on every trip (most small-agency fleets are 100% accessible, so this is often a single default).",ready
rensselaer-county-yankee-trails,Rensselaer County (Yankee Trails),C,74.1,2026-07-10,current,174,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
ride-connection,Ride Connection,B,83.4,2026-07-10,current,206,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
rivercities-transit-rct,RiverCities Transit (RCT),B,80.3,2026-07-10,current,143,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
riverside-transit-agency,Riverside Transit Agency,C,73.6,2026-07-10,current,64,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,ready
roadrunnertransit,RoadrunnerTransit,C,72.3,2026-07-10,current,206,no,,Review the rule documentation for 'stop_time_timepoint_without_times' at https://gtfs-validator.mobilitydata.org/rules.html and check the flagged rows in your feed.,
roaring-fork-transportation-authority-2278,Roaring Fork Transportation Authority,B,84.6,2026-07-10,current,72,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
rockingham-moover,Rockingham MOOver,B,81.1,2026-07-10,current,83,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
rocky-mountain-national-park-shuttles,Rocky Mountain National Park Shuttles,B,81.3,2026-07-10,current,102,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
roosevelt-island-operating-corporation-tramway-rioc-tramway,Roosevelt Island Operating Corporation Tramway (RIOC Tramway),A,92.9,2026-07-10,current,174,no,,Review the rule documentation for 'equal_shape_distance_diff_coordinates_distance_below_threshold' at https://gtfs-validator.mobilitydata.org/rules.html and check the flagged rows in your feed.,
roseville-transit,Roseville Transit,D,67.5,2026-07-10,current,174,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
rural-community-transportation-rct,Rural Community Transportation (RCT),B,83.1,2026-07-10,current,173,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
rural-community-transportation-rct-2882,Rural Community Transportation (RCT),B,81.2,2026-07-10,current,173,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
ryde-racine-2246,Ryde Racine,C,78.4,2026-07-10,current,539,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
sage-stage,Sage Stage,B,86.0,2026-07-10,current,173,no,,"Set wheelchair_accessible on every trip (most small-agency fleets are 100% accessible, so this is often a single default).",
saint-mary-s-transit-system-2268,Saint Maryʼs Transit System,D,66.2,2026-07-10,current,1271,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
san-francisco-bay-area-water-emergency-transportation-authority-weta,San Francisco Bay Area Water Emergency Transportation Authority (WETA),A,90.3,2026-07-10,current,114,no,,Populate trip_headsign to match what the bus displays.,ready
san-francisco-bay-area-water-emergency-transportation-authority-weta-3143,San Francisco Bay Area Water Emergency Transportation Authority (WETA),A,90.3,2026-07-10,current,114,no,,Populate trip_headsign to match what the bus displays.,ready
san-joaquin-regional-transit-district,San Joaquin Regional Transit District,B,80.2,2026-07-10,current,326,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
san-luis-obispo-regional-transit-authority-slorta,San Luis Obispo Regional Transit Authority (SLORTA),B,81.7,2026-07-10,current,539,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
san-miguel-county,San Miguel County,B,83.4,2026-07-10,current,101,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
sandy-area-metro-sam,Sandy Area Metro (SAM),C,80.0,2026-07-10,current,144,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
santa-clarita-transit,Santa Clarita Transit,F,26.2,2026-06-27,unknown,,no,,Add feed_start_date and feed_end_date to feed_info.txt and include calendar end dates in your export.,
santa-cruz-metro-scmtd-2425,Santa Cruz Metro (SCMTD),A,92.4,2026-07-10,current,61,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
santa-maria-area-transit-2272,Santa Maria Area Transit,D,60.2,2026-07-10,current,357,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,ready
santa-ynez-valley-transit,Santa Ynez Valley Transit,A,96.5,2026-07-10,current,204,no,,Review the rule documentation for 'equal_shape_distance_same_coordinates' at https://gtfs-validator.mobilitydata.org/rules.html and check the flagged rows in your feed.,
sarasota-county-area-transit-scat,Sarasota County Area Transit (SCAT),F,51.1,2026-07-10,current,1085,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
seastreak-ferry,Seastreak Ferry,C,73.5,2026-07-10,current,1350,no,,"Set wheelchair_accessible on every trip (most small-agency fleets are 100% accessible, so this is often a single default).",
sedona-shuttle,Sedona Shuttle,A,99.8,2026-07-10,current,417,no,,Review the rule documentation for 'service_window_outside_feed_period' at https://gtfs-validator.mobilitydata.org/rules.html and check the flagged rows in your feed.,
shawnee-mass-transit-district,Shawnee Mass Transit District,B,82.6,2026-07-10,current,8607,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
gulf-islands-national-seashore-3210,Ship Island Excursions,A,98.2,2026-07-10,current,114,no,,Remove past service periods the next time you export the feed.,
shoreline-metro,Shoreline Metro,B,83.1,2026-07-10,current,539,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
shreveport-and-bossier-city,Shreveport and Bossier City,F,34.7,2026-07-10,current,26837,no,,Re-generate shape distances in your export; flag to your vendor if it persists.,ready
sioux-city-transit-system,Sioux City Transit System,B,82.6,2026-07-10,current,175,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
siskiyou-county,Siskiyou County,B,81.8,2026-07-10,current,1476,no,,"Set wheelchair_accessible on every trip (most small-agency fleets are 100% accessible, so this is often a single default).",
skamania-county-transit,Skamania County Transit,B,80.2,2026-07-10,current,114,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
snoqualmie-valley-transportation,Snoqualmie Valley Transportation,B,81.7,2026-07-10,current,114,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
snowmass-village-transportation,Snowmass Village Transportation,C,75.5,2026-07-10,current,72,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
soltrans,SolTrans (Solano County Transit),A,94.0,2026-07-10,current,539,no,,Review the rule documentation for 'missing_feed_contact_email_and_url' at https://gtfs-validator.mobilitydata.org/rules.html and check the flagged rows in your feed.,ready
sonoma-marin-area-rail-transit-smart,Sonoma-Marin Area Rail Transit (SMART),A,98.9,2026-07-10,current,184,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
south-florida-regional-transportation-authority-tri-rail,South Florida Regional Transportation Authority (Tri-Rail),D,67.4,2026-07-10,current,503,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,ready
south-metro-area-regional-transit-smart-2706,South Metro Area Regional Transit (SMART),C,72.1,2026-07-10,current,26837,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,ready
grand-canyon-national-park,South Rim Shuttle,A,98.2,2026-07-10,current,63,no,,Remove past service periods the next time you export the feed.,
south-shore-line,South Shore Line,B,89.7,2026-07-10,current,1635,no,,"Check with your AVL vendor that every vehicle assignment flows into TripUpdates, including school-day and tripper runs.",ready
